 strength = semiamplitude of R in solar mass,au,day
  pla  |p+q|:|p|     a(au)      e     i     argper        <R>      strength                   
    1   33   50    78.390100   0.64  27.36  54.88    1.1958E-02    3.2457E-06
    1   35   52    77.371445   0.64  27.36  54.88    1.2084E-02    3.1840E-06
    1   36   53    76.902316   0.64  27.36  54.88    1.2142E-02    3.1685E-06
    1   37   54    76.457225   0.64  27.36  54.88    1.2199E-02    3.1481E-06
    1   38   55    76.034361   0.64  27.36  54.88    1.2253E-02    3.1321E-06
    1   39   56    75.632093   0.64  27.36  54.88    1.2305E-02    3.1249E-06
    1   40   57    75.248945   0.64  27.36  54.88    1.2355E-02    3.1097E-06
    1   41   58    74.883580   0.64  27.36  54.88    1.2403E-02    3.1141E-06
    1   42   59    74.534782   0.64  27.36  54.88    1.2449E-02    3.1031E-06
    1   43   60    74.201446   0.64  27.36  54.88    1.2493E-02    3.1150E-06
    1   44   61    73.882562   0.64  27.36  54.88    1.2536E-02    3.1128E-06
    1   45   62    73.577206   0.64  27.36  54.88    1.2578E-02    3.1266E-06
    1   46   63    73.284532   0.64  27.36  54.88    1.2618E-02    3.1314E-06
    1   47   64    73.003764   0.64  27.36  54.88    1.2656E-02    3.1471E-06
    1   48   65    72.734186   0.64  27.36  54.88    1.2694E-02    3.1572E-06
    1   49   66    72.475142   0.64  27.36  54.88    1.2730E-02    3.1748E-06
    1   50   67    72.226024   0.64  27.36  54.88    1.2765E-02    3.1885E-06
    1   52   69    71.755358   0.64  27.36  54.88    1.2831E-02    3.2241E-06
    1   53   70    71.532810   0.64  27.36  54.88    1.2863E-02    3.2466E-06
    1   54   71    71.318177   0.64  27.36  54.88    1.2894E-02    3.2647E-06
    1   55   72    71.111042   0.64  27.36  54.88    1.2924E-02    3.2919E-06
    1   56   73    70.911019   0.64  27.36  54.88    1.2953E-02    3.3127E-06
    1   57   74    70.717747   0.64  27.36  54.88    1.2981E-02    3.3477E-06
    1   58   75    70.530888   0.64  27.36  54.88    1.3008E-02    3.3727E-06
    1   59   76    70.350128   0.64  27.36  54.88    1.3035E-02    3.4191E-06
    1   60   77    70.175173   0.64  27.36  54.88    1.3061E-02    3.4501E-06
    1   61   78    70.005745   0.64  27.36  54.88    1.3086E-02    3.5117E-06
    1   62   79    69.841588   0.64  27.36  54.88    1.3110E-02    3.5586E-06
    1   63   80    69.682458   0.64  27.36  54.88    1.3134E-02    3.6301E-06
    1   64   81    69.528128   0.64  27.36  54.88    1.3157E-02    3.6955E-06
    1   65   82    69.378382   0.64  27.36  54.88    1.3180E-02    3.7765E-06
    1   66   83    69.233020   0.64  27.36  54.88    1.3202E-02    3.8602E-06
    1   67   84    69.091851   0.64  27.36  54.88    1.3223E-02    3.9497E-06
    1   69   86    68.821386   0.64  27.36  54.88    1.3265E-02    4.1449E-06
    1   70   87    68.691761   0.64  27.36  54.88    1.3285E-02    4.2555E-06
    1   71   88    68.565670   0.64  27.36  54.88    1.3304E-02    4.3535E-06
    1   72   89    68.442970   0.64  27.36  54.88    1.3323E-02    4.4683E-06
    1   73   90    68.323526   0.64  27.36  54.88    1.3342E-02    4.5637E-06
    1   74   91    68.207210   0.64  27.36  54.88    1.3360E-02    4.6746E-06
    1   75   92    68.093901   0.64  27.36  54.88    1.3377E-02    4.7621E-06
    1   76   93    67.983483   0.64  27.36  54.88    1.3395E-02    4.8606E-06
    1   77   94    67.875846   0.64  27.36  54.88    1.3412E-02    4.9345E-06
    1   78   95    67.770888   0.64  27.36  54.88    1.3428E-02    5.0125E-06
    1   79   96    67.668508   0.64  27.36  54.88    1.3444E-02    5.0674E-06
    1   80   97    67.568613   0.64  27.36  54.88    1.3460E-02    5.1182E-06
    1   81   98    67.471113   0.64  27.36  54.88    1.3475E-02    5.1496E-06
    1   82   99    67.375924   0.64  27.36  54.88    1.3490E-02    5.1686E-06
    1   83  100    67.282963   0.64  27.36  54.88    1.3505E-02    5.1730E-06
    1   35   53    78.360234   0.64  27.36  54.88    1.1962E-02    2.4727E-06
    1   37   55    77.398252   0.64  27.36  54.88    1.2080E-02    2.4335E-06
    1   41   59    75.741856   0.64  27.36  54.88    1.2290E-02    2.3952E-06
    1   43   61    75.023633   0.64  27.36  54.88    1.2384E-02    2.3895E-06
    1   47   65    73.762253   0.64  27.36  54.88    1.2553E-02    2.4036E-06
    1   49   67    73.205378   0.64  27.36  54.88    1.2629E-02    2.4215E-06
    1   53   71    72.212463   0.64  27.36  54.88    1.2767E-02    2.4719E-06
    1   55   73    71.767963   0.64  27.36  54.88    1.2830E-02    2.5021E-06
    1   59   77    70.965889   0.64  27.36  54.88    1.2945E-02    2.5761E-06
    1   61   79    70.602814   0.64  27.36  54.88    1.2998E-02    2.6262E-06
    1   65   83    69.941294   0.64  27.36  54.88    1.3095E-02    2.7762E-06
    1   67   85    69.639117   0.64  27.36  54.88    1.3141E-02    2.8843E-06
    1   71   89    69.084128   0.64  27.36  54.88    1.3225E-02    3.1729E-06
    1   73   91    68.828694   0.64  27.36  54.88    1.3264E-02    3.3474E-06
    1   77   95    68.356386   0.64  27.36  54.88    1.3337E-02    3.7205E-06
    1   79   97    68.137616   0.64  27.36  54.88    1.3371E-02    3.8984E-06
    1   34   53    79.889274   0.64  27.36  54.88    1.1779E-02    1.9502E-06
    1   35   54    79.342823   0.64  27.36  54.88    1.1843E-02    1.9310E-06
    1   36   55    78.824997   0.64  27.36  54.88    1.1905E-02    1.9111E-06
    1   37   56    78.333592   0.64  27.36  54.88    1.1965E-02    1.8877E-06
    1   39   58    77.422305   0.64  27.36  54.88    1.2077E-02    1.8643E-06
    1   40   59    76.999018   0.64  27.36  54.88    1.2130E-02    1.8548E-06
    1   41   60    76.595297   0.64  27.36  54.88    1.2181E-02    1.8486E-06
    1   42   61    76.209808   0.64  27.36  54.88    1.2230E-02    1.8379E-06
    1   43   62    75.841340   0.64  27.36  54.88    1.2278E-02    1.8395E-06
    1   44   63    75.488783   0.64  27.36  54.88    1.2323E-02    1.8327E-06
    1   45   64    75.151124   0.64  27.36  54.88    1.2367E-02    1.8368E-06
    1   46   65    74.827435   0.64  27.36  54.88    1.2410E-02    1.8363E-06
    1   47   66    74.516862   0.64  27.36  54.88    1.2451E-02    1.8406E-06
    1   48   67    74.218621   0.64  27.36  54.88    1.2491E-02    1.8456E-06
    1   49   68    73.931990   0.64  27.36  54.88    1.2530E-02    1.8506E-06
    1   50   69    73.656300   0.64  27.36  54.88    1.2567E-02    1.8602E-06
    1   51   70    73.390934   0.64  27.36  54.88    1.2603E-02    1.8658E-06
    1   52   71    73.135322   0.64  27.36  54.88    1.2638E-02    1.8792E-06
    1   53   72    72.888933   0.64  27.36  54.88    1.2672E-02    1.8852E-06
    1   54   73    72.651275   0.64  27.36  54.88    1.2705E-02    1.9011E-06
    1   55   74    72.421891   0.64  27.36  54.88    1.2737E-02    1.9072E-06
    1   56   75    72.200355   0.64  27.36  54.88    1.2768E-02    1.9247E-06
    1   58   77    71.779263   0.64  27.36  54.88    1.2828E-02    1.9495E-06
    1   59   78    71.578990   0.64  27.36  54.88    1.2856E-02    1.9567E-06
    1   60   79    71.385127   0.64  27.36  54.88    1.2884E-02    1.9760E-06
    1   61   80    71.197368   0.64  27.36  54.88    1.2911E-02    1.9855E-06
    1   62   81    71.015431   0.64  27.36  54.88    1.2938E-02    2.0062E-06
    1   63   82    70.839047   0.64  27.36  54.88    1.2963E-02    2.0203E-06
    1   64   83    70.667965   0.64  27.36  54.88    1.2988E-02    2.0435E-06
    1   65   84    70.501949   0.64  27.36  54.88    1.3012E-02    2.0651E-06
    1   66   85    70.340778   0.64  27.36  54.88    1.3036E-02    2.0922E-06
    1   67   86    70.184241   0.64  27.36  54.88    1.3059E-02    2.1243E-06
    1   68   87    70.032140   0.64  27.36  54.88    1.3082E-02    2.1567E-06
    1   69   88    69.884291   0.64  27.36  54.88    1.3104E-02    2.2017E-06
    1   70   89    69.740515   0.64  27.36  54.88    1.3125E-02    2.2405E-06
    1   71   90    69.600648   0.64  27.36  54.88    1.3146E-02    2.2999E-06
    1   72   91    69.464530   0.64  27.36  54.88    1.3167E-02    2.3517E-06
    1   73   92    69.332014   0.64  27.36  54.88    1.3187E-02    2.4197E-06
    1   74   93    69.202958   0.64  27.36  54.88    1.3206E-02    2.4846E-06
    1   75   94    69.077228   0.64  27.36  54.88    1.3226E-02    2.5592E-06
    1   77   96    68.835242   0.64  27.36  54.88    1.3263E-02    2.7143E-06
    1   78   97    68.718752   0.64  27.36  54.88    1.3280E-02    2.7964E-06
    1   79   98    68.605115   0.64  27.36  54.88    1.3298E-02    2.8787E-06
    1   80   99    68.494228   0.64  27.36  54.88    1.3315E-02    2.9623E-06
    1   81  100    68.385993   0.64  27.36  54.88    1.3332E-02    3.0446E-06
    1   37   57    79.263381   0.64  27.36  54.88    1.1853E-02    1.4750E-06
    1   39   59    78.309679   0.64  27.36  54.88    1.1968E-02    1.4463E-06
    1   41   61    77.444009   0.64  27.36  54.88    1.2075E-02    1.4314E-06
    1   43   63    76.654661   0.64  27.36  54.88    1.2174E-02    1.4210E-06
    1   47   67    75.267670   0.64  27.36  54.88    1.2352E-02    1.4143E-06
    1   49   69    74.655048   0.64  27.36  54.88    1.2433E-02    1.4182E-06
    1   51   71    74.088242   0.64  27.36  54.88    1.2509E-02    1.4268E-06
    1   53   73    73.562277   0.64  27.36  54.88    1.2580E-02    1.4396E-06
    1   57   77    72.616351   0.64  27.36  54.88    1.2710E-02    1.4763E-06
    1   59   79    72.189477   0.64  27.36  54.88    1.2770E-02    1.4963E-06
    1   61   81    71.789450   0.64  27.36  54.88    1.2826E-02    1.5160E-06
    1   63   83    71.413810   0.64  27.36  54.88    1.2880E-02    1.5361E-06
    1   67   87    70.727256   0.64  27.36  54.88    1.2979E-02    1.5870E-06
    1   69   89    70.412719   0.64  27.36  54.88    1.3026E-02    1.6272E-06
    1   71   91    70.115258   0.64  27.36  54.88    1.3070E-02    1.6811E-06
    1   73   93    69.833514   0.64  27.36  54.88    1.3111E-02    1.7516E-06
    1   77   97    69.312439   0.64  27.36  54.88    1.3190E-02    1.9481E-06
    1   79   99    69.071026   0.64  27.36  54.88    1.3227E-02    2.0723E-06
    1   38   59    79.677577   0.64  27.36  54.88    1.1804E-02    1.1416E-06
    1   40   61    78.729423   0.64  27.36  54.88    1.1917E-02    1.1221E-06
    1   41   62    78.288095   0.64  27.36  54.88    1.1971E-02    1.1113E-06
    1   43   64    77.463691   0.64  27.36  54.88    1.2072E-02    1.1011E-06
    1   44   65    77.078093   0.64  27.36  54.88    1.2120E-02    1.0946E-06
    1   46   67    76.354591   0.64  27.36  54.88    1.2212E-02    1.0892E-06
    1   47   68    76.014751   0.64  27.36  54.88    1.2255E-02    1.0906E-06
    1   50   71    75.072821   0.64  27.36  54.88    1.2378E-02    1.0935E-06
    1   52   73    74.502386   0.64  27.36  54.88    1.2453E-02    1.1007E-06
    1   53   74    74.232555   0.64  27.36  54.88    1.2489E-02    1.1015E-06
    1   55   76    73.720981   0.64  27.36  54.88    1.2558E-02    1.1142E-06
    1   58   79    73.016874   0.64  27.36  54.88    1.2655E-02    1.1392E-06
    1   59   80    72.797392   0.64  27.36  54.88    1.2685E-02    1.1458E-06
    1   61   82    72.379101   0.64  27.36  54.88    1.2743E-02    1.1623E-06
    1   62   83    72.179650   0.64  27.36  54.88    1.2771E-02    1.1708E-06
    1   64   85    71.798682   0.64  27.36  54.88    1.2825E-02    1.1861E-06
    1   65   86    71.616634   0.64  27.36  54.88    1.2851E-02    1.1933E-06
    1   67   88    71.268194   0.64  27.36  54.88    1.2901E-02    1.2088E-06
    1   68   89    71.101359   0.64  27.36  54.88    1.2925E-02    1.2188E-06
    1   71   92    70.627986   0.64  27.36  54.88    1.2994E-02    1.2497E-06
    1   73   94    70.333220   0.64  27.36  54.88    1.3037E-02    1.2847E-06
    1   74   95    70.191593   0.64  27.36  54.88    1.3058E-02    1.3093E-06
    1   76   97    69.919117   0.64  27.36  54.88    1.3099E-02    1.3628E-06
    1   79  100    69.535371   0.64  27.36  54.88    1.3156E-02    1.4782E-06
    1   41   63    79.127656   0.64  27.36  54.88    1.1869E-02    8.6708E-07
    1   43   65    78.268517   0.64  27.36  54.88    1.1973E-02    8.5556E-07
    1   45   67    77.481621   0.64  27.36  54.88    1.2070E-02    8.4860E-07
    1   47   69    76.758179   0.64  27.36  54.88    1.2161E-02    8.4395E-07
    1   49   71    76.090777   0.64  27.36  54.88    1.2245E-02    8.4174E-07
    1   51   73    75.473119   0.64  27.36  54.88    1.2325E-02    8.4216E-07
    1   53   75    74.899819   0.64  27.36  54.88    1.2400E-02    8.4537E-07
    1   57   79    73.868395   0.64  27.36  54.88    1.2538E-02    8.6413E-07
    1   59   81    73.402780   0.64  27.36  54.88    1.2602E-02    8.7672E-07
    1   61   83    72.966359   0.64  27.36  54.88    1.2661E-02    8.9030E-07
    1   63   85    72.556461   0.64  27.36  54.88    1.2718E-02    9.0390E-07
    1   65   87    72.170731   0.64  27.36  54.88    1.2772E-02    9.1673E-07
    1   67   89    71.807087   0.64  27.36  54.88    1.2824E-02    9.2848E-07
    1   69   91    71.463680   0.64  27.36  54.88    1.2873E-02    9.3961E-07
    1   71   93    71.138861   0.64  27.36  54.88    1.2920E-02    9.5143E-07
    1   73   95    70.831157   0.64  27.36  54.88    1.2964E-02    9.6606E-07
    1   75   97    70.539247   0.64  27.36  54.88    1.3007E-02    9.8619E-07
    1   41   64    79.962786   0.64  27.36  54.88    1.1770E-02    6.8025E-07
    1   42   65    79.505996   0.64  27.36  54.88    1.1824E-02    6.7411E-07
    1   43   66    79.069227   0.64  27.36  54.88    1.1876E-02    6.6672E-07
    1   44   67    78.651183   0.64  27.36  54.88    1.1926E-02    6.6433E-07
    1   45   68    78.250677   0.64  27.36  54.88    1.1975E-02    6.5987E-07
    1   47   70    77.498024   0.64  27.36  54.88    1.2068E-02    6.5508E-07
    1   48   71    77.143957   0.64  27.36  54.88    1.2112E-02    6.5125E-07
    1   49   72    76.803578   0.64  27.36  54.88    1.2155E-02    6.5193E-07
    1   50   73    76.476102   0.64  27.36  54.88    1.2196E-02    6.5072E-07
    1   51   74    76.160807   0.64  27.36  54.88    1.2237E-02    6.5057E-07
    1   52   75    75.857021   0.64  27.36  54.88    1.2276E-02    6.5180E-07
    1   53   76    75.564124   0.64  27.36  54.88    1.2313E-02    6.5116E-07
    1   54   77    75.281538   0.64  27.36  54.88    1.2350E-02    6.5472E-07
    1   55   78    75.008725   0.64  27.36  54.88    1.2386E-02    6.5502E-07
    1   56   79    74.745184   0.64  27.36  54.88    1.2421E-02    6.5966E-07
    1   57   80    74.490449   0.64  27.36  54.88    1.2455E-02    6.6199E-07
    1   58   81    74.244085   0.64  27.36  54.88    1.2488E-02    6.6667E-07
    1   59   82    74.005682   0.64  27.36  54.88    1.2520E-02    6.7083E-07
    1   60   83    73.774861   0.64  27.36  54.88    1.2551E-02    6.7553E-07
    1   61   84    73.551264   0.64  27.36  54.88    1.2581E-02    6.8120E-07
    1   62   85    73.334555   0.64  27.36  54.88    1.2611E-02    6.8569E-07
    1   63   86    73.124421   0.64  27.36  54.88    1.2640E-02    6.9244E-07
    1   64   87    72.920565   0.64  27.36  54.88    1.2668E-02    6.9637E-07
    1   65   88    72.722709   0.64  27.36  54.88    1.2695E-02    7.0372E-07
    1   66   89    72.530592   0.64  27.36  54.88    1.2722E-02    7.0675E-07
    1   67   90    72.343965   0.64  27.36  54.88    1.2748E-02    7.1423E-07
    1   68   91    72.162598   0.64  27.36  54.88    1.2774E-02    7.1649E-07
    1   70   93    71.814771   0.64  27.36  54.88    1.2823E-02    7.2531E-07
    1   71   94    71.647907   0.64  27.36  54.88    1.2847E-02    7.3169E-07
    1   72   95    71.485492   0.64  27.36  54.88    1.2870E-02    7.3298E-07
    1   73   96    71.327350   0.64  27.36  54.88    1.2893E-02    7.3953E-07
    1   74   97    71.173313   0.64  27.36  54.88    1.2915E-02    7.4137E-07
    1   75   98    71.023224   0.64  27.36  54.88    1.2936E-02    7.4855E-07
    1   76   99    70.876932   0.64  27.36  54.88    1.2958E-02    7.5279E-07
    1   77  100    70.734294   0.64  27.36  54.88    1.2978E-02    7.6083E-07
    1   43   67    79.865903   0.64  27.36  54.88    1.1781E-02    5.2342E-07
    1   47   71    78.234354   0.64  27.36  54.88    1.1977E-02    5.0978E-07
    1   49   73    77.513086   0.64  27.36  54.88    1.2066E-02    5.0646E-07
    1   53   77    76.225522   0.64  27.36  54.88    1.2228E-02    5.0347E-07
    1   55   79    75.648463   0.64  27.36  54.88    1.2303E-02    5.0428E-07
    1   59   83    74.606138   0.64  27.36  54.88    1.2439E-02    5.1406E-07
    1   61   85    74.133852   0.64  27.36  54.88    1.2502E-02    5.2126E-07
    1   65   89    73.272601   0.64  27.36  54.88    1.2619E-02    5.3905E-07
    1   67   91    72.878859   0.64  27.36  54.88    1.2674E-02    5.4841E-07
    1   71   95    72.155152   0.64  27.36  54.88    1.2775E-02    5.6462E-07
    1   73   97    71.821823   0.64  27.36  54.88    1.2822E-02    5.7078E-07
    1   46   71    79.364116   0.64  27.36  54.88    1.1841E-02    4.0101E-07
    1   47   72    78.967235   0.64  27.36  54.88    1.1888E-02    3.9749E-07
    1   48   73    78.585952   0.64  27.36  54.88    1.1934E-02    3.9598E-07
    1   49   74    78.219361   0.64  27.36  54.88    1.1979E-02    3.9442E-07
    1   51   76    77.526965   0.64  27.36  54.88    1.2064E-02    3.9211E-07
    1   52   77    77.199667   0.64  27.36  54.88    1.2105E-02    3.9083E-07
    1   53   78    76.884063   0.64  27.36  54.88    1.2145E-02    3.9063E-07
    1   54   79    76.579535   0.64  27.36  54.88    1.2183E-02    3.9089E-07
    1   56   81    76.001442   0.64  27.36  54.88    1.2257E-02    3.9181E-07
    1   57   82    75.726840   0.64  27.36  54.88    1.2292E-02    3.9169E-07
    1   58   83    75.461234   0.64  27.36  54.88    1.2327E-02    3.9379E-07
    1   59   84    75.204187   0.64  27.36  54.88    1.2360E-02    3.9502E-07
    1   61   86    74.714160   0.64  27.36  54.88    1.2425E-02    3.9956E-07
    1   62   87    74.480437   0.64  27.36  54.88    1.2456E-02    4.0160E-07
    1   63   88    74.253784   0.64  27.36  54.88    1.2486E-02    4.0538E-07
