 strength = semiamplitude of R in solar mass,au,day
  pla  |p+q|:|p|     a(au)      e     i     argper        <R>      strength                   
    1   31    9    26.054198   0.91  11.97  36.97    1.9142E-02    1.6544E-08
    1   35   13    30.704878   0.91  11.97  36.97    2.0266E-02    1.3503E-07
    1   37   15    32.549940   0.91  11.97  36.97    2.0374E-02    3.3718E-07
    1   39   17    34.162270   0.91  11.97  36.97    2.0194E-02    6.0011E-07
    1   41   19    35.585276   0.91  11.97  36.97    1.9889E-02    7.6258E-07
    1   43   21    36.851717   0.91  11.97  36.97    1.9552E-02    8.5502E-07
    1   45   23    37.986918   0.91  11.97  36.97    1.9222E-02    9.0149E-07
    1   47   25    39.010837   0.91  11.97  36.97    1.8913E-02    8.7895E-07
    1   49   27    39.939470   0.91  11.97  36.97    1.8630E-02    8.3731E-07
    1   51   29    40.785806   0.91  11.97  36.97    1.8371E-02    7.9075E-07
    1   53   31    41.560528   0.91  11.97  36.97    1.8135E-02    7.2763E-07
    1   57   35    42.929184   0.91  11.97  36.97    1.7724E-02    5.9755E-07
    1   59   37    43.536848   0.91  11.97  36.97    1.7545E-02    5.3534E-07
    1   61   39    44.100856   0.91  11.97  36.97    1.7381E-02    4.8107E-07
    1   63   41    44.625803   0.91  11.97  36.97    1.7230E-02    4.2997E-07
    1   65   43    45.115652   0.91  11.97  36.97    1.7090E-02    3.9116E-07
    1   67   45    45.573842   0.91  11.97  36.97    1.6962E-02    3.4652E-07
    1   69   47    46.003374   0.91  11.97  36.97    1.6842E-02    3.0168E-07
    1   71   49    46.406875   0.91  11.97  36.97    1.6731E-02    2.7166E-07
    1   73   51    46.786661   0.91  11.97  36.97    1.6628E-02    2.4523E-07
    1   75   53    47.144776   0.91  11.97  36.97    1.6531E-02    2.1384E-07
    1   79   57    47.803058   0.91  11.97  36.97    1.6356E-02    1.8029E-07
    1   81   59    48.106287   0.91  11.97  36.97    1.6276E-02    1.6920E-07
    1   83   61    48.394016   0.91  11.97  36.97    1.6201E-02    1.4046E-07
    1   85   63    48.667412   0.91  11.97  36.97    1.6130E-02    1.2245E-07
    1   87   65    48.927524   0.91  11.97  36.97    1.6064E-02    1.0105E-07
    1   89   67    49.175302   0.91  11.97  36.97    1.6001E-02    9.2476E-08
    1   91   69    49.411606   0.91  11.97  36.97    1.5941E-02    7.5064E-08
    1   93   71    49.637219   0.91  11.97  36.97    1.5884E-02    7.6074E-08
    1   95   73    49.852852   0.91  11.97  36.97    1.5830E-02    7.4045E-08
    1   97   75    50.059156   0.91  11.97  36.97    1.5779E-02    7.6527E-08
    1   24    1     7.141942   0.91  11.97  36.97    1.6891E-02    1.0142E-10
    1   25    2    11.032751   0.91  11.97  36.97    1.7083E-02    2.5299E-10
    1   26    3    14.083884   0.91  11.97  36.97    1.7304E-02    3.9458E-10
    1   27    4    16.637497   0.91  11.97  36.97    1.7547E-02    6.0113E-10
    1   28    5    18.843655   0.91  11.97  36.97    1.7809E-02    1.0312E-09
    1   29    6    20.787041   0.91  11.97  36.97    1.8088E-02    2.6909E-09
    1   30    7    22.522073   0.91  11.97  36.97    1.8382E-02    6.6101E-09
    1   31    8    24.086630   0.91  11.97  36.97    1.8690E-02    1.1649E-08
    1   32    9    25.508536   0.91  11.97  36.97    1.9009E-02    1.0749E-08
    1   33   10    26.809037   0.91  11.97  36.97    1.9332E-02    1.6644E-08
    1   34   11    28.004835   0.91  11.97  36.97    1.9647E-02    2.7501E-08
    1   35   12    29.109359   0.91  11.97  36.97    1.9934E-02    3.8133E-08
    1   36   13    30.133604   0.91  11.97  36.97    2.0166E-02    7.2500E-08
    1   37   14    31.086707   0.91  11.97  36.97    2.0317E-02    1.1522E-07
    1   38   15    31.976354   0.91  11.97  36.97    2.0379E-02    1.8015E-07
    1   39   16    32.809083   0.91  11.97  36.97    2.0361E-02    2.7621E-07
    1   40   17    33.590499   0.91  11.97  36.97    2.0283E-02    3.4758E-07
    1   41   18    34.325453   0.91  11.97  36.97    2.0165E-02    4.3019E-07
    1   42   19    35.018165   0.91  11.97  36.97    2.0023E-02    5.1720E-07
    1   43   20    35.672335   0.91  11.97  36.97    1.9867E-02    5.5512E-07
    1   44   21    36.291221   0.91  11.97  36.97    1.9707E-02    6.0199E-07
    1   45   22    36.877711   0.91  11.97  36.97    1.9545E-02    6.4117E-07
    1   47   24    37.963487   0.91  11.97  36.97    1.9229E-02    6.5355E-07
    1   48   25    38.467121   0.91  11.97  36.97    1.9078E-02    6.6045E-07
    1   49   26    38.947120   0.91  11.97  36.97    1.8933E-02    6.5172E-07
    1   50   27    39.405153   0.91  11.97  36.97    1.8793E-02    6.4523E-07
    1   51   28    39.842729   0.91  11.97  36.97    1.8659E-02    6.2787E-07
    1   52   29    40.261221   0.91  11.97  36.97    1.8531E-02    6.0683E-07
    1   53   30    40.661878   0.91  11.97  36.97    1.8409E-02    5.8680E-07
    1   54   31    41.045838   0.91  11.97  36.97    1.8291E-02    5.7069E-07
    1   55   32    41.414145   0.91  11.97  36.97    1.8179E-02    5.4731E-07
    1   56   33    41.767753   0.91  11.97  36.97    1.8072E-02    5.2608E-07
    1   57   34    42.107541   0.91  11.97  36.97    1.7970E-02    5.0432E-07
    1   58   35    42.434316   0.91  11.97  36.97    1.7872E-02    4.8298E-07
    1   59   36    42.748823   0.91  11.97  36.97    1.7778E-02    4.6119E-07
    1   60   37    43.051751   0.91  11.97  36.97    1.7688E-02    4.3900E-07
    1   61   38    43.343736   0.91  11.97  36.97    1.7602E-02    4.1518E-07
    1   62   39    43.625369   0.91  11.97  36.97    1.7519E-02    3.9177E-07
    1   63   40    43.897198   0.91  11.97  36.97    1.7440E-02    3.7726E-07
    1   64   41    44.159732   0.91  11.97  36.97    1.7364E-02    3.5268E-07
    1   65   42    44.413445   0.91  11.97  36.97    1.7291E-02    3.3170E-07
    1   66   43    44.658780   0.91  11.97  36.97    1.7220E-02    3.2046E-07
    1   67   44    44.896149   0.91  11.97  36.97    1.7153E-02    2.9547E-07
    1   68   45    45.125938   0.91  11.97  36.97    1.7087E-02    2.8626E-07
    1   70   47    45.564197   0.91  11.97  36.97    1.6964E-02    2.5132E-07
    1   71   48    45.773322   0.91  11.97  36.97    1.6906E-02    2.4337E-07
    1   72   49    45.976181   0.91  11.97  36.97    1.6850E-02    2.2640E-07
    1   73   50    46.173054   0.91  11.97  36.97    1.6795E-02    2.1126E-07
    1   74   51    46.364204   0.91  11.97  36.97    1.6743E-02    2.0831E-07
    1   75   52    46.549879   0.91  11.97  36.97    1.6692E-02    1.8389E-07
    1   76   53    46.730313   0.91  11.97  36.97    1.6643E-02    1.8484E-07
    1   77   54    46.905726   0.91  11.97  36.97    1.6595E-02    1.6578E-07
    1   78   55    47.076326   0.91  11.97  36.97    1.6549E-02    1.6440E-07
    1   79   56    47.242311   0.91  11.97  36.97    1.6505E-02    1.4881E-07
    1   80   57    47.403865   0.91  11.97  36.97    1.6462E-02    1.4850E-07
    1   81   58    47.561166   0.91  11.97  36.97    1.6420E-02    1.2298E-07
    1   82   59    47.714379   0.91  11.97  36.97    1.6379E-02    1.3817E-07
    1   83   60    47.863664   0.91  11.97  36.97    1.6340E-02    1.1209E-07
    1   84   61    48.009171   0.91  11.97  36.97    1.6302E-02    1.3063E-07
    1   85   62    48.151041   0.91  11.97  36.97    1.6264E-02    1.1221E-07
    1   86   63    48.289411   0.91  11.97  36.97    1.6228E-02    9.0241E-08
    1   87   64    48.424408   0.91  11.97  36.97    1.6193E-02    1.0714E-07
    1   88   65    48.556156   0.91  11.97  36.97    1.6159E-02    8.4942E-08
    1   89   66    48.684770   0.91  11.97  36.97    1.6126E-02    8.9938E-08
    1   90   67    48.810363   0.91  11.97  36.97    1.6094E-02    7.7279E-08
    1   91   68    48.933039   0.91  11.97  36.97    1.6062E-02    8.4485E-08
    1   93   70    49.170041   0.91  11.97  36.97    1.6002E-02    7.1841E-08
    1   94   71    49.284555   0.91  11.97  36.97    1.5973E-02    7.4621E-08
    1   95   72    49.396529   0.91  11.97  36.97    1.5945E-02    5.6435E-08
    1   96   73    49.506048   0.91  11.97  36.97    1.5917E-02    7.7140E-08
    1   97   74    49.613191   0.91  11.97  36.97    1.5890E-02    4.6423E-08
    1   98   75    49.718036   0.91  11.97  36.97    1.5864E-02    4.9856E-08
    1   99   76    49.820656   0.91  11.97  36.97    1.5838E-02    4.6175E-08
    1  100   77    49.921120   0.91  11.97  36.97    1.5813E-02    3.9239E-08
    1   25    1     6.950198   0.91  11.97  36.97    1.6884E-02    1.0166E-10
    1   29    5    18.407939   0.91  11.97  36.97    1.7753E-02    7.5165E-10
    1   31    7    22.035085   0.91  11.97  36.97    1.8295E-02    3.2343E-09
    1   35   11    27.468837   0.91  11.97  36.97    1.9505E-02    1.4942E-08
    1   37   13    29.588180   0.91  11.97  36.97    2.0049E-02    3.6009E-08
    1   41   17    33.042068   0.91  11.97  36.97    2.0344E-02    2.0054E-07
    1   43   19    34.473121   0.91  11.97  36.97    2.0137E-02    3.1807E-07
    1   47   23    36.901483   0.91  11.97  36.97    1.9538E-02    4.6437E-07
    1   49   25    37.941963   0.91  11.97  36.97    1.9236E-02    4.8344E-07
    1   53   29    39.753185   0.91  11.97  36.97    1.8687E-02    4.6857E-07
    1   55   31    40.546793   0.91  11.97  36.97    1.8444E-02    4.4437E-07
    1   59   35    41.953467   0.91  11.97  36.97    1.8016E-02    3.7841E-07
    1   61   37    42.579945   0.91  11.97  36.97    1.7828E-02    3.4783E-07
    1   65   41    43.705642   0.91  11.97  36.97    1.7496E-02    2.8908E-07
    1   67   43    44.213301   0.91  11.97  36.97    1.7348E-02    2.6323E-07
    1   71   47    45.135353   0.91  11.97  36.97    1.7085E-02    2.0655E-07
    1   73   49    45.555343   0.91  11.97  36.97    1.6967E-02    1.8651E-07
    1   77   53    46.324841   0.91  11.97  36.97    1.6753E-02    1.5710E-07
    1   79   55    46.678215   0.91  11.97  36.97    1.6657E-02    1.3321E-07
    1   83   59    47.330358   0.91  11.97  36.97    1.6481E-02    1.0888E-07
    1   85   61    47.631886   0.91  11.97  36.97    1.6401E-02    9.3574E-08
    1   89   65    48.191755   0.91  11.97  36.97    1.6254E-02    6.2406E-08
    1   91   67    48.452120   0.91  11.97  36.97    1.6186E-02    7.0031E-08
    1   95   71    48.938088   0.91  11.97  36.97    1.6061E-02    5.9767E-08
    1   97   73    49.165213   0.91  11.97  36.97    1.6003E-02    5.7514E-08
    1   26    1     6.770825   0.91  11.97  36.97    1.6878E-02    9.3349E-11
    1   27    2    10.480966   0.91  11.97  36.97    1.7050E-02    2.3011E-10
    1   28    3    13.404974   0.91  11.97  36.97    1.7248E-02    4.1631E-10
    1   29    4    15.863481   0.91  11.97  36.97    1.7467E-02    5.3061E-10
    1   31    6    19.883075   0.91  11.97  36.97    1.7952E-02    1.0274E-09
    1   32    7    21.573596   0.91  11.97  36.97    1.8216E-02    1.8211E-09
    1   33    8    23.103328   0.91  11.97  36.97    1.8492E-02    3.1836E-09
    1   34    9    24.498128   0.91  11.97  36.97    1.8779E-02    4.7229E-09
    1   36   11    26.957770   0.91  11.97  36.97    1.9371E-02    7.5981E-09
    1   37   12    28.050688   0.91  11.97  36.97    1.9660E-02    1.0543E-08
    1   38   13    29.066786   0.91  11.97  36.97    1.9924E-02    1.7380E-08
    1   39   14    30.014616   0.91  11.97  36.97    2.0142E-02    2.8173E-08
    1   41   16    31.733253   0.91  11.97  36.97    2.0370E-02    7.3146E-08
    1   42   17    32.515487   0.91  11.97  36.97    2.0376E-02    1.1556E-07
    1   43   18    33.252671   0.91  11.97  36.97    2.0323E-02    1.5343E-07
    1   44   19    33.948802   0.91  11.97  36.97    2.0230E-02    1.9261E-07
    1   46   21    35.231528   0.91  11.97  36.97    1.9974E-02    2.7367E-07
    1   47   22    35.823971   0.91  11.97  36.97    1.9829E-02    2.9871E-07
    1   48   23    36.387167   0.91  11.97  36.97    1.9681E-02    3.2988E-07
    1   49   24    36.923309   0.91  11.97  36.97    1.9532E-02    3.4611E-07
    1   51   26    37.922121   0.91  11.97  36.97    1.9241E-02    3.5992E-07
    1   52   27    38.388174   0.91  11.97  36.97    1.9102E-02    3.6243E-07
    1   53   28    38.833984   0.91  11.97  36.97    1.8967E-02    3.6310E-07
    1   54   29    39.260877   0.91  11.97  36.97    1.8837E-02    3.5829E-07
    1   56   31    40.062645   0.91  11.97  36.97    1.8592E-02    3.4748E-07
    1   57   32    40.439638   0.91  11.97  36.97    1.8476E-02    3.3935E-07
    1   58   33    40.801970   0.91  11.97  36.97    1.8366E-02    3.2836E-07
    1   59   34    41.150499   0.91  11.97  36.97    1.8259E-02    3.1629E-07
    1   61   36    41.809241   0.91  11.97  36.97    1.8060E-02    2.8979E-07
    1   62   37    42.120857   0.91  11.97  36.97    1.7966E-02    2.8061E-07
    1   63   38    42.421485   0.91  11.97  36.97    1.7876E-02    2.6528E-07
    1   64   39    42.711707   0.91  11.97  36.97    1.7789E-02    2.5175E-07
    1   66   41    43.263049   0.91  11.97  36.97    1.7626E-02    2.2852E-07
    1   67   42    43.525139   0.91  11.97  36.97    1.7549E-02    2.2171E-07
    1   68   43    43.778768   0.91  11.97  36.97    1.7474E-02    2.0887E-07
    1   69   44    44.024344   0.91  11.97  36.97    1.7403E-02    1.9739E-07
    1   71   46    44.492843   0.91  11.97  36.97    1.7268E-02    1.7770E-07
    1   72   47    44.716460   0.91  11.97  36.97    1.7204E-02    1.7060E-07
    1   73   48    44.933415   0.91  11.97  36.97    1.7142E-02    1.6613E-07
    1   74   49    45.144004   0.91  11.97  36.97    1.7082E-02    1.5022E-07
    1   76   51    45.547187   0.91  11.97  36.97    1.6969E-02    1.3933E-07
    1   77   52    45.740291   0.91  11.97  36.97    1.6915E-02    1.2686E-07
    1   78   53    45.928051   0.91  11.97  36.97    1.6863E-02    1.2731E-07
    1   79   54    46.110690   0.91  11.97  36.97    1.6812E-02    1.1583E-07
    1   81   56    46.461423   0.91  11.97  36.97    1.6716E-02    1.1070E-07
    1   82   57    46.629903   0.91  11.97  36.97    1.6670E-02    9.1966E-08
    1   83   58    46.794029   0.91  11.97  36.97    1.6626E-02    9.9750E-08
    1   84   59    46.953971   0.91  11.97  36.97    1.6582E-02    8.7845E-08
    1   86   61    47.261927   0.91  11.97  36.97    1.6500E-02    7.5186E-08
    1   87   62    47.410237   0.91  11.97  36.97    1.6460E-02    8.4263E-08
    1   88   63    47.554953   0.91  11.97  36.97    1.6421E-02    6.4817E-08
    1   89   64    47.696204   0.91  11.97  36.97    1.6384E-02    7.9891E-08
    1   91   66    47.968802   0.91  11.97  36.97    1.6312E-02    5.8009E-08
    1   92   67    48.100378   0.91  11.97  36.97    1.6278E-02    6.0020E-08
    1   93   68    48.228951   0.91  11.97  36.97    1.6244E-02    4.4529E-08
    1   94   69    48.354623   0.91  11.97  36.97    1.6211E-02    5.6142E-08
    1   96   71    48.597648   0.91  11.97  36.97    1.6148E-02    4.8792E-08
    1   97   72    48.715184   0.91  11.97  36.97    1.6118E-02    4.7120E-08
    1   98   73    48.830184   0.91  11.97  36.97    1.6089E-02    3.6615E-08
    1   99   74    48.942730   0.91  11.97  36.97    1.6060E-02    4.6410E-08
    1   27    1     6.602595   0.91  11.97  36.97    1.6872E-02    9.0690E-11
    1   29    3    13.095015   0.91  11.97  36.97    1.7224E-02    3.5900E-10
    1   31    5    17.607433   0.91  11.97  36.97    1.7656E-02    6.1867E-10
    1   33    7    21.135535   0.91  11.97  36.97    1.8143E-02    1.2353E-09
    1   35    9    24.029246   0.91  11.97  36.97    1.8678E-02    3.0306E-09
    1   37   11    26.469830   0.91  11.97  36.97    1.9246E-02    4.1980E-09
    1   41   15    30.396864   0.91  11.97  36.97    2.0215E-02    2.1947E-08
    1   43   17    32.009396   0.91  11.97  36.97    2.0380E-02    6.0246E-08
    1   45   19    33.443976   0.91  11.97  36.97    2.0302E-02    1.2160E-07
    1   47   21    34.730001   0.91  11.97  36.97    2.0085E-02    1.7771E-07
    1   49   23    35.890404   0.91  11.97  36.97    1.9812E-02    2.2282E-07
    1   51   25    36.943417   0.91  11.97  36.97    1.9526E-02    2.5718E-07
    1   53   27    37.903772   0.91  11.97  36.97    1.9247E-02    2.6606E-07
    1   55   29    38.783534   0.91  11.97  36.97    1.8982E-02    2.7040E-07
    1   57   31    39.592695   0.91  11.97  36.97    1.8736E-02    2.6155E-07
    1   59   33    40.339619   0.91  11.97  36.97    1.8507E-02    2.4989E-07
    1   61   35    41.031366   0.91  11.97  36.97    1.8296E-02    2.3964E-07
    1   63   37    41.673946   0.91  11.97  36.97    1.8101E-02    2.2419E-07
    1   67   41    42.831493   0.91  11.97  36.97    1.7753E-02    1.8548E-07
    1   69   43    43.354756   0.91  11.97  36.97    1.7599E-02    1.7039E-07
    1   71   45    43.845660   0.91  11.97  36.97    1.7455E-02    1.5768E-07
    1   73   47    44.307152   0.91  11.97  36.97    1.7321E-02    1.3878E-07
    1   75   49    44.741827   0.91  11.97  36.97    1.7197E-02    1.2118E-07
    1   77   51    45.151981   0.91  11.97  36.97    1.7080E-02    1.1216E-07
    1   79   53    45.539650   0.91  11.97  36.97    1.6971E-02    1.0400E-07
    1   81   55    45.906652   0.91  11.97  36.97    1.6869E-02    8.8903E-08
    1   83   57    46.254609   0.91  11.97  36.97    1.6773E-02    7.4896E-08
    1   85   59    46.584978   0.91  11.97  36.97    1.6682E-02    6.8288E-08
    1   87   61    46.899070   0.91  11.97  36.97    1.6597E-02    6.7563E-08
    1   89   63    47.198066   0.91  11.97  36.97    1.6517E-02    6.0272E-08
    1   93   67    47.754952   0.91  11.97  36.97    1.6368E-02    5.6518E-08
    1   95   69    48.014694   0.91  11.97  36.97    1.6300E-02    5.8368E-08
    1   97   71    48.263067   0.91  11.97  36.97    1.6235E-02    3.4516E-08
    1   99   73    48.500805   0.91  11.97  36.97    1.6174E-02    3.3779E-08
    1   28    1     6.444440   0.91  11.97  36.97    1.6866E-02    8.6613E-11
    1   29    2     9.993367   0.91  11.97  36.97    1.7022E-02    2.1009E-10
    1   31    4    15.173626   0.91  11.97  36.97    1.7400E-02    4.8440E-10
    1   32    5    17.238674   0.91  11.97  36.97    1.7613E-02    6.2683E-10
    1   34    7    20.719054   0.91  11.97  36.97    1.8077E-02    9.4365E-10
